"Username","bio","faculty","student","mza","other.sci","outreach","sci.assoc","media","applied","politician","unknown","public"
"@itzmaduks","knowledge is power",0,0,0,0,0,0,0,0,0,0,1
"@gymshoes_","author of the malice plant joshua mansfield sheri zod miasma in the hands of time check out my music at gymshoes music http tco ngxd4gq4",0,0,0,0,0,0,1,0,0,0,0
"@emilymarie2312","student",0,1,0,0,0,0,0,0,0,0,0
"@colletecrannie","i get jealous dont touch talk to or flirt with whats mine",0,0,0,0,0,0,0,0,0,0,1
"@impactdemocracy","democracy in the usa is broken in many ways follow to learn more about groups people with positive ideas to impactdemocracy tweets by davidlbangs",0,0,0,0,0,0,0,0,0,0,1
"@alfiemoonman",NA,0,0,0,0,0,0,0,0,0,1,0
"@danielcolquitt","a very applied mathematician imperial college mathematics physics everything inbetween views are entirely my own",0,0,0,1,0,0,0,0,0,0,0
"@belengutti","coexisting",0,0,0,0,0,0,0,0,0,0,1
"@djhutch","environment facilitator portsmouthuni science coordinator eehiesei governor carisbrookecoll medinacollege futuresolent board",0,0,0,0,0,0,0,0,0,0,1
"@itssammykins","22 st helens science ufc xbox food sleep",0,0,0,0,0,0,0,0,0,0,1
"@djgpuma",NA,0,0,0,0,0,0,0,0,0,1,0
"@cpasztor","biotech consultant with a passion for changing the world also interested in hcm adventure mud runner archery fan father of two mbi views are my own",0,0,0,0,0,0,0,0,0,0,1
"@iswari2301","coral triangle initiatives on coral reefs fisheries food security cticff",0,0,0,0,0,0,0,0,0,0,1
"@4annfrndz",NA,0,0,0,0,0,0,0,0,0,1,0
"@es_ucl","the department of earth sciences at ucl our research teaching focuses on all aspects of geosciences",0,0,0,0,1,1,0,0,0,0,0
"@ecoelephantitr","facing our environmental crisis together we will make a difference join us providing local solutions to global problems independent distributor for wikaniko",0,0,0,0,0,0,0,0,0,0,1
"@deutztnc","director of international government relations tnc natureorg tweets mine connecting conservation intl relations enviro policy offroad triathlon",0,0,0,0,0,0,0,1,0,0,0
"@alfaro_alonzo","marine biologist ecotoxicologist evolutionary genomics mad about sea turtles weird virusespathogens things perpetual optimist trail runner",0,0,0,1,0,0,0,0,0,0,0
"@crowdfundingop","meet worlds 1st web 30 digital currency ocoin http tco jda54ynll7 crowdfunding juststarted",0,0,0,0,0,0,0,0,0,0,1
"@kevin_sorochan","graduate student biological oceanography dalhousie university",0,1,0,0,0,0,0,0,0,0,0
"@joeperez32","talent acquisition professional for early stage technology companies siu alum",0,0,0,1,0,0,0,0,0,0,0
"@dinaelmars","live life to the fullest",0,0,0,0,0,0,0,0,0,0,1
"@facultyfocus","managing editor of faculty focus a website dedicated to effective teaching strategies for the college classroom both f2f online",1,0,0,0,0,0,0,0,0,0,0
"@jessscranton","photographer working towards positive global change passionate about womens initiatives girls in tech farming international development",0,0,0,0,0,0,1,1,0,0,0
"@earthhaw","passionate about nature the universe humans should love be one with all conservationist my personal views for a better world killthetrade",0,0,0,0,0,0,0,0,0,0,1
"@annemnichol","mom wife friend who s jesus",0,0,0,0,0,0,0,0,0,0,1
"@jingpingonline","genome evolution bioinformatics genetics association mapping",0,0,0,1,0,0,0,0,0,0,0
"@elearning","speaker teacher trainer design homeschool elearning community manager articulate",0,0,0,0,1,0,0,0,0,0,0
"@jaybyrd22",NA,0,0,0,0,0,0,0,0,0,1,0
"@bmcvrkel","pr professional forever steelers fanalways willing able to explain why you are wrong these views are strictly my own",0,0,0,0,0,0,0,0,0,0,1
"@edlevinson",NA,0,0,0,0,0,0,0,0,0,1,0
"@jlalibear",NA,0,0,0,0,0,0,0,0,0,1,0
"@elhazen",NA,0,0,0,0,0,0,0,0,0,1,0
"@hamlogan","husband father student",0,1,0,0,0,0,0,0,0,0,0
"@cathieww","trainee bird ringer bat carer dormouse survey licence holder studying ou environmental studies degree awareness of perthes",0,1,0,0,0,0,0,0,0,0,0
"@embojournal","rapid publication of research papers in all areas of molecular biology",0,0,0,1,0,0,0,0,0,0,0
"@dan_8je","check out my private 18 pics http tco vbficyobz4",0,0,0,0,0,0,0,0,0,0,1
"@conserv8nvet","vet conservation scientist phd candidate working with critically endangered native species at the interface of wildlife health conservation",0,1,0,0,0,0,0,0,0,0,0
"@kelsibrookee","what a life",0,0,0,0,0,0,0,0,0,0,1
"@kevkiddeh","scuba consultant to connaisseurs of fine diving scuba motorcycles dad chauffeur opinions are mine subject to change without notice",0,0,0,0,0,0,0,0,0,0,1
"@filthypigeon","nsfw personal twitter of dove aka noah i post about all kinds of things incl intersectional feminism kink art vent here sometimes",0,0,0,0,0,0,0,0,0,0,1
"@albrechts_h","evolutionary behavioural ecology of vertebrates lab at laurentian university canada research chair in applied evolutionary ecology",1,0,0,0,0,0,0,0,0,0,0
"@argent23","plant molecular biology guy with an interest in dna repair recombination former science blogger tweets in english german",0,0,0,0,0,0,1,0,0,0,0
"@iucn_temti","iucn working group environment macroeconomics trade investment at ceesp",0,0,0,0,0,0,0,1,0,0,0
"@allthingsmarine",NA,0,0,0,0,0,0,0,0,0,1,0
"@franehennessey","emphasis on marine sciences fisheries oceans 19th century canadian arctic exploration poetry fisheries arctic amwriting",0,0,0,0,0,0,0,0,0,0,1
"@anne1walker",NA,0,0,0,0,0,0,0,0,0,1,0
"@jennifergardy","i am an actual scientist i also play one on tv",0,0,0,1,0,0,0,0,0,0,0
"@hartmannaaron","coral reef ecologist marine conservationist postdoc at the smithsonian san diego state music lover tall glass o water",0,1,0,0,0,0,0,0,0,0,0
"@kerakauman",NA,0,0,0,0,0,0,0,0,0,1,0
"@gsabrinus","an ecologist who studies mice but can still remember his dj roots",0,0,0,1,0,0,0,0,0,0,0
"@amandaraeca","developer scrum professional in training csm science nerd vintage lover yogini whedonite whovian http tco b5ovkppcj7",0,0,0,0,0,0,0,0,0,0,1
"@bristoldino1","the bristol dinosaur project is enabling palaeontologists at the university of bristol to tell people more about bristols very own dinosaur thecodontosaurus",0,0,0,0,0,1,0,0,0,0,0
"@bluecollarfame","uniteblue state coordinator obama2012 alum peters 14 gamer vaper truemu intj rt endorsement",0,0,0,0,0,0,0,0,0,0,1
"@journalcfs","the journal of comparative family studies publishes highquality intra interethnic research in cross cultural family studies",0,0,0,0,0,1,0,0,0,0,0
"@gmriseafood","gmri sustainable seafood program works to develop support the evolution of an ecologically economically sustainable seafood industry in the gulfofmaine",0,0,0,1,0,0,0,0,0,0,0
"@dhlanner2","software engineer pgi i like ruby lambdas infosec",0,0,0,0,0,0,0,0,0,0,1
"@ihope_updates","the integrated history future of people on earth ihope is a global network of researchers studying human earth system history on behalf of our future",0,1,0,0,0,0,0,0,0,0,0
"@citedpodcast","a new show about how the ideas of the ivory tower shape our world sometimes in troubling ways by terryubc broadcast weekly on citrradio cjsf",0,0,0,0,0,0,1,0,0,0,0
"@keiffermitchell","father husband baltimorean public servant authority keiffer mitchell for the 44th anthony king treas",0,0,0,0,0,0,0,0,1,0,0
"@kepcke","house of cards is the best",0,0,0,0,0,0,0,0,0,0,1
"@hrothmann","nonprofit professional ausaorg board member of helpwarriors here to share learn about usarmy science tech terps fan opinions my own",0,0,0,0,0,0,0,1,0,0,0
"@consensusaction","maintaining humanitys life support systems in the 21st century",0,0,0,0,0,0,0,0,0,0,1
"@kewsrli","the srli for plants is an ongoing global monitoring project measuring the extinction risk of plant species the status of plant biodiversity",0,0,0,0,0,0,0,0,0,0,1
"@ilwildtrade","environmental lawyer interested in organised wildlife crime cites implementation compliance enforcement",0,0,0,0,0,0,0,0,0,0,1
"@javierwazon07",NA,0,0,0,0,0,0,0,0,0,1,0
"@adeeha1",NA,0,0,0,0,0,0,0,0,0,1,0
"@handreahd","evolutionary biologist curious about how environmental contexts shape life postdoc feminist",0,1,0,0,0,0,0,0,0,0,0
"@edu_k","no longer supporting elearning on neuroimaging for research msc thoughts my own",0,0,0,0,0,0,0,0,0,0,1
"@falmouthexeter","falmouth exeter plus is a partnership between falmouth university the university of exeter delivering their shared higher education services in cornwall",0,0,0,0,0,0,0,0,0,0,1
"@drbalch","join our fireside chat on the art science of fire in our lab we explore the diversity distribution of fire on earth",0,0,0,0,0,0,0,0,0,0,1
"@alpgallery","a landscape photographer whose main focus is the us national parks from death valley to yellowstone i find beauty in every landscape even urban ones",0,0,0,0,0,0,1,0,0,0,0
"@biocomicals","assistant prof of pediatrics at brown uni alpert med school works on genetics of complex diseases cartoonist drawing comics at http tco o5prcr8h24",1,0,0,0,0,0,0,0,0,0,0
"@diegochowell",NA,0,0,0,0,0,0,0,0,0,1,0
"@anthuan06","biovanilla user to produce it we own a patent searching for partners",0,0,0,0,0,0,0,0,0,0,1
"@beckyofthesea",NA,0,0,0,0,0,0,0,0,0,1,0
"@joefarren","a variety show host in waitinguntil then a global public affairs pro classic rock fan baseball enthusiast views are just mine",0,0,0,0,0,0,1,0,0,0,0
"@clairembelcher","associate professor of earth system science specialising in wildfires palaeowildfires",1,0,0,0,0,0,0,0,0,0,0
"@cateline_l","marine freshwater bio grad cetacean conservation enthusiast green animallover dreamer amateur tweeter happy",0,0,0,0,0,0,0,0,0,0,1
"@808kimchirunner","oahu born raised runner vegan passionate about education cultural preservation mlama ina youth outreach",0,0,0,0,0,0,0,0,0,0,1
"@charlescare","professional geek dad software developer at meducation",0,0,0,0,0,0,0,0,0,0,1
"@edavack",NA,0,0,0,0,0,0,0,0,0,1,0
"@celltoself","evolutionary biologist author of childrens books on evolution please help fund my latest project here http tco zbylvzxpa5",0,0,0,1,0,0,1,1,0,0,0
"@hazalio","bsc international wildlife biology currently bristol msc postgrad",0,0,0,1,0,0,0,0,0,0,0
"@jackettsdevon","self catering cottage in otterton east devon uk a home away from homespacious accommodation sleeping 4 in 2 bedrooms",0,0,0,0,0,0,0,0,0,0,1
"@estrangeirada","parliaments citizens professor of parliament university of hull hea national teaching fellow lb stands for lestonbandeira addicted to food music",1,0,0,0,0,0,0,0,0,0,0
"@archipelagohope","a student of biocultural resilience writing about indigenous peoples climate change sustainability read my blogs http tco mdca7gqft3",0,1,0,0,0,0,0,0,0,0,0
"@georgiejhead","work for naturetrek recently graduated in zoology from the university of southampton interested in wildlife conservation travel",0,0,0,1,0,0,0,0,0,0,0
"@freezinghand","plays sitar piano beekeeper busker",0,0,0,0,0,0,0,0,0,0,1
"@daniel_kentnews","kent county news editor photographer writer of folksy columns soccer player waiting for an mls call up dog wrangler adventurer allaround good guy",0,0,0,0,0,0,1,0,0,0,0
"@aor_4","research liaison officer european commission representation in ireland opinions are my own retweet endorsement",0,0,0,0,0,0,0,0,0,0,1
"@c0dcommentaries","http tco lfphxidf just some youtube commentators trying to make it big on youtube we make commentaries tutorials for cod",0,0,0,0,0,0,0,0,0,0,1
"@barneycb1993","male",0,0,0,0,0,0,0,0,0,0,1
"@birdwocha","birds are brilliant nature is incredible surprising inspiring i love our wildlife care about it want to help it thrive laughings good too",0,0,0,0,0,0,0,0,0,0,1
"@elynedugeny","oceanography student at universit pierre et marie curie upmc paris vi sorbonne university passionate of marine life biodiversity",0,1,0,0,0,0,0,0,0,0,0
"@kharyp","first they ignore you then they laugh at you then they fight you then you win wi survivor outreach leader for everytown uniteblue",0,0,0,0,0,0,0,0,0,0,1
"@beacurious","curious vivacious biology masters of research student at macquarie university interested in plant physiology molecular biology microbiology",0,1,0,0,0,0,0,0,0,0,0
"@chazarovsky","serial entrepreneur data freak hare krishna",0,0,0,0,0,0,0,0,0,0,1
"@cathymbell","itinerant naturalist writer lover of parks wild lands i have a graduate degree in nature",0,0,0,1,0,0,1,0,0,0,0
"@eduroamlovesyou","all i want to do is give you internet love ",0,0,0,0,0,0,0,0,0,0,1
"@eshepw","environmental conservation community conservation sacred sites indigenous communities",0,0,0,0,0,0,0,0,0,0,1
"@elephantcount","the great elephant census is designed to provide an accurate count of the number of african elephants a paul g allen project rts are not endorsements",0,0,0,0,0,0,0,1,0,0,0
"@daveardell",NA,0,0,0,0,0,0,0,0,0,1,0
"@jonleff",NA,0,0,0,0,0,0,0,0,0,1,0
"@demersst","professeure fondements de lducation universit du qubec en outaouais",1,0,0,0,0,0,0,0,0,0,0
"@jonathangoran","i came i saw then i took a nap i get tired after i cum",0,0,0,0,0,0,0,0,0,0,1
"@chazz_findlay","4th year undergraduate marine biologist at the university of glasgow avid snowboarder scuba diver pizza consumer",0,0,0,1,0,0,0,0,0,0,0
"@hmserna","applied ecologist doing a phd i love doing scientific research reading writing fiction es en it pt",0,0,0,1,0,0,0,0,0,0,0
"@khunmat",NA,0,0,0,0,0,0,0,0,0,1,0
"@jr4science","ecologist captivated by evolution animal behaviour conservation reptiles amphibians are my jam eat sleep science lizardlab",0,0,0,1,0,0,0,0,0,0,0
"@gaeilgecroi","neuropsy major forever in college living in a galaxy far far away from home ",0,0,0,0,0,0,0,0,0,0,1
"@dk_dowling","evolutionary biologist at monash university australia",0,0,0,1,0,0,0,0,0,0,0
"@flambeau66",NA,0,0,0,0,0,0,0,0,0,1,0
"@_forwildlife","working to conserve willdlife their habitats game ranger jim is a conservationist earth fairy is a vegetarian working on specific projects for wildlife",0,0,0,0,0,0,0,0,0,0,1
"@dondi_tondro","author award winning journalist yoga massage therapist doula healthy foodie i can build a small house raise a girl child take over the world",0,0,0,0,0,0,1,0,0,0,0
"@guble","ecologist food lover fan of many things",0,0,0,1,0,0,0,0,0,0,0
"@cognitivsurplus","intelligent sustainable scientifically accurate gifts we make smart look good",0,0,0,0,0,0,0,0,0,0,1
"@ferragutmar","soy periodista trabajo en prensa esta cuenta es personal",0,0,0,0,0,0,1,0,0,0,0
"@emmaymal",NA,0,0,0,0,0,0,0,0,0,1,0
"@chrissy_houston","university of miami marine biology all things ocean alpha delta pi dancer life is awesome lets make the world awesome",0,0,0,1,0,0,0,0,0,0,0
"@_safeashouses_","members elliot anton lauren taylor andrew laughton thomas laughton bensen carter visit safeashousesca vote for us for searchlight this year link below",0,0,0,0,0,0,0,0,0,0,1
"@karapitman","i am a landscape ecologist wilderness adventurer",0,0,0,1,0,0,0,0,0,0,0
"@cbdawson","tweeting geoscience groundwater plain language science communication public science gov web best practices personal acct opinions are all mine",0,0,0,0,0,0,1,0,0,0,0
"@kaybeediamondz","dream chasertumblr addictsoul survivor i am echelon ",0,0,0,0,0,0,0,0,0,0,1
"@jcplantecology",NA,0,0,0,0,0,0,0,0,0,1,0
"@ardeaabe","scientist aspiring amateur naturalist birder gamer dabbler",0,0,0,1,0,0,0,0,0,0,0
"@craigbrookes_","aspiring ornithologist migration boffin ringer traveller hockey player analytical thinker currently study wildlife conservation at nottingham trent uni",0,1,0,0,0,0,0,0,0,0,0
"@chanandani","eventually all the dots will connect",0,0,0,0,0,0,0,0,0,0,1
"@dick_70","webmestre it addict aux mdias tl cin radio internet curieux tellement srieux ben a dpend",0,0,0,0,0,0,1,0,0,0,0
"@kamounlab","biologist at the sainsbury lab passionate about plant pathogens effectors genomics evolution loves travel food sports nomad huntergatherer",0,0,0,1,0,0,0,0,0,0,0
"@ghendi","law student at vanderbilt interested in environmental issues",0,1,0,0,0,0,0,0,0,0,0
"@hearstranchbeef","we produce freerange grassfed grassfinished beef on 150000 acres in central california",0,0,0,0,0,0,0,0,0,0,1
"@beccascards","if you are looking for unique cards gifts that will make someones day come visit my etsy shop i will try to post a new item everyday for my followers ",0,0,0,0,0,0,0,0,0,0,1
"@alisonsimmance","postgrad researcher uni southampton follow me ecosystemservices fisheries malawi aquaculture food security bkgd marine resource mgmt",0,0,0,0,0,0,0,0,0,0,1
"@kingswaypilates","pilates restorative exercise teacher learning development professional movement geek mom",0,0,0,0,1,0,0,0,0,0,0
"@c_e_gray","phd student at silwood park working on the effects of anthropogenic pressures on ecological networks",0,1,0,0,0,0,0,0,0,0,0
"@globalscp","convened by unep bringing together the sustainable consumption production scp community worldwide like us at https tco hs8qgm2fvv",0,0,0,0,0,0,1,0,0,0,0
"@jennifershaw86","scientist hippy animal lover using molecular tools to further understanding of human mediated impacts to the environment conservation ngs genetics",0,0,0,1,0,0,0,0,0,0,0
"@death_and_candy","chronic disease weasel zombie they them pronouns preferred",0,0,0,0,0,0,0,0,0,0,1
"@kimberlyannmac","maths teacher pathways coordinator using solo taxonomy design thinking growth mindset to inspire kids to take control of their learning",0,0,0,0,1,0,0,0,0,0,0
"@birds_central","birder naturalist wildlife guide zoology editor at the grip vocal advocate of no pet cats allowed outside",0,0,0,1,0,0,1,0,0,0,0
"@downwithnickk","having fun snowboarding sciencing up your twitter feed",0,0,0,0,0,0,0,0,0,0,1
"@gracemcnick","i quite like the sea all the cool things that live in it",0,0,0,0,0,0,0,0,0,0,1
"@blakehaskell","trying to elevate small talk to medium talk uw biology",0,0,0,1,0,0,0,0,0,0,0
"@charles5perrier",NA,0,0,0,0,0,0,0,0,0,1,0
"@aubrey_bales3","an eye for an eye will only make the whole world blind senior at collins",0,0,0,0,0,0,0,0,0,0,1
"@julie1974smith",NA,0,0,0,0,0,0,0,0,0,1,0
"@cheznadia","stratge numrique digital strategist mdias sociaux social media fluxus arts charge de cours uqam",0,0,0,0,0,0,0,0,0,0,1
"@insectsnsociety","we are two professors that study love bugs we tweet blog about insect science the role of insects in society at http tco 99iwapta",0,1,0,0,0,0,0,0,0,0,0
"@drtimdaley","director institute for sustainability solutions research plymuni new agendas in climate earth system sustainability research issrplymuni",0,0,0,1,0,0,0,0,0,0,0
"@albatros_mt","albatros marine technologies is a company that focuses its activity in research development innovate on oceanographic instrumentation",0,0,0,0,0,0,0,0,0,0,1
"@jranganathan","conservation biologist cofounder of scifund challenge a new approach to fund science break the ivory tower pomegranate enthusiast",0,0,0,1,0,0,0,1,0,0,0
"@emlerie","stop it",0,0,0,0,0,0,0,0,0,0,1
"@coralreefregen","chicagoarea students learning about the marine life history of la republica dominicana through digital media scientific immersion",0,1,0,0,0,0,0,0,0,0,0
"@eichhornlab","a scientist interested in natural materials biomimetics all views are personal",0,0,0,1,0,0,0,0,0,0,0
"@denniscardiff","author http tco bcrkhkxg3l blogger http tco c3gjbw6guu facebook http tco o8auf12xl4",0,0,0,0,0,0,1,0,0,0,0
"@kcheruvelil","im a landscape limnologist studentcentered prof at michigan state university",1,0,0,0,0,0,0,0,0,0,0
"@arodwh99","wharton grad into turnaround management entrepreneurship consulting usability doral wine cooking politics",0,0,0,0,0,0,0,0,0,0,1
"@alisouthsea","im a press officer an editor will probably tell you to use fewer instead of less cos thats the bit of grammar i know",0,0,0,0,0,0,1,0,0,0,0
"@kennydaleliles","my name is dale liles i am an avid duck hunter cofounder of g6 waterfowl chairman for ducks unlimited bama director of tennessee valley basketball as",0,0,0,0,0,0,0,0,0,0,1
"@clublightfx","clublightfx is a highly dynamic organisation selling innovative lighting solutions furniture for clubs bars cafes more",0,0,0,0,0,0,0,0,0,0,1
"@fopsom","researcher center for research technology hellas",0,0,0,0,0,1,0,0,0,0,0
"@clements_andrea",NA,0,0,0,0,0,0,0,0,0,1,0
"@gehennaharakiri","firstly im biologically female i like to pretend im a homosexual man online for fun my hobbies include drawing video games i enjoy netflix sleeping",0,0,0,0,0,0,0,0,0,0,1
"@k_orgill","phd student at university of sheffield looking at wetland restoration in the humberhead levels biodiversity ecosystem services landscapescale conservation",0,1,0,0,0,0,0,0,0,0,0
"@invasivenotes","ask me your questions sustainability ecosystems invasive species natural philosophy history politics current events explained",0,0,0,0,0,0,0,0,0,0,1
"@howardbutler","open source software developer pdal gdal mapserver libspatialindex others",0,0,0,0,0,0,0,0,0,0,1
"@carinaparaiso",NA,0,0,0,0,0,0,0,0,0,1,0
"@acuriousmeerkat","a science blog by covering evolution conservation sustainability medicine biotechnology news latest research in depth articles interviews",0,0,0,0,0,0,1,0,0,0,0
"@kelprmy","norwegian marine biologist phd environmental consultant sometimes a raving lunatic playing tuba on very special occasions",0,0,0,1,0,0,0,0,0,0,0
"@alison_bowden","ecologist lover of animals the arts kayaking sustainable vegn food i work for healthy rivers healthy communities natureorg",0,0,0,1,0,0,0,0,0,0,0
"@cartoon_neuron","the increasingly misnamed journal of cartoon neuroscience neuro microbes planets donuts plankton other science blog at http tco yy5c40jtdx",0,0,0,0,0,1,0,0,0,0,0
"@haiboshang",NA,0,0,0,0,0,0,0,0,0,1,0
"@gruizpacco",NA,0,0,0,0,0,0,0,0,0,1,0
"@jeffreymarkert","saving the biosphere one allele at a time ",0,0,0,0,0,0,0,0,0,0,1
"@emmagaffney_","the beatles my pooch are tied for numero uno university of waterloo biochemistry",0,0,0,0,0,0,0,0,0,0,1
"@action_earth","wildlife conservation animal rights blog https tco gjlmq6swjj",0,0,0,0,0,0,1,0,0,0,0
"@grahamfappleton","freelance writer lifelong birdwatcher bto volunteer formerly director of communications for bto",0,0,0,0,0,0,1,0,0,0,0
"@brianisaack","frontend developer grapic designer web designer ui ux strategist gamer blogger currently team lead at squad digital nairobi kenya",0,0,0,0,0,0,1,0,0,0,0
"@dontdodinosaurs","bioanthro gal chasing my masters while working museumofnature fueled by coffee obsessed with human bones but i just dont do dinosaurs all tweets my own",0,0,1,0,0,0,0,0,0,0,0
"@hannahstark86",NA,0,0,0,0,0,0,0,0,0,1,0
"@beebats","cro mammal expert bat specialist from state institute for nature protection views are my own",0,0,0,0,0,0,0,0,0,0,1
"@cinharenteaomar",NA,0,0,0,0,0,0,0,0,0,1,0
"@jessikathorn",NA,0,0,0,0,0,0,0,0,0,1,0
"@joely3282",NA,0,0,0,0,0,0,0,0,0,1,0
"@heidhorch","writer gypsy horse owner slave to the laundry pile feeder of men now fulltime college student yikes arted kidlit",0,1,0,0,0,0,0,0,0,0,0
"@k1nkyvicki",NA,0,0,0,0,0,0,0,0,0,1,0
"@cgrayhudson","marine philanthropy sciencepolicy frustrated diyer director lenfestocean",0,0,0,0,0,0,0,1,0,0,0
"@fiubrowardalum","the broward alumni chapter serves golden panthers living or working in the broward county area",0,0,0,0,0,0,0,0,0,0,1
"@jonhybravo2","jack of all trades master of none amature entomologist aging headbanger what seems like a professional student",0,1,0,0,0,0,0,0,0,0,0
"@jackcroxall","ya author science literature writer fiction fanatic",0,0,0,0,0,0,1,0,0,0,0
"@jonnyholt21","lancashireborn vet student studying in london at the royal veterinary college fullback winger for rvcfc blackburn rovers season ticket holder",0,1,0,0,0,0,0,0,0,0,0
"@jacksonrunte","move in nature",0,0,0,0,0,0,0,0,0,0,1
"@dwayne974us",NA,0,0,0,0,0,0,0,0,0,1,0
"@gabyingles","profe de ingles snow sports viajar sacar fotos de naturaleza cocinar viv y trabaje en usa tengo mi programa de radio de los beatles english teacher",0,0,0,0,1,0,0,0,0,0,0
"@alexlee2011","a silent man",0,0,0,0,0,0,0,0,0,0,1
"@javi_marlop","landscape ecologist working in conservation remote sensing modeling rstats python grassgis dopaexplorer",0,0,0,1,0,0,0,0,0,0,0
"@andyleider","supporting the next generation of purposeful leaders",0,0,0,0,0,0,0,0,0,0,1
"@eurotork","news info buzz about europe",0,0,0,0,0,0,1,0,0,0,0
"@kayfras0",NA,0,0,0,0,0,0,0,0,0,1,0
"@borders64",NA,0,0,0,0,0,0,0,0,0,1,0
"@gekz32",NA,0,0,0,0,0,0,0,0,0,1,0
"@einstien0000",NA,0,0,0,0,0,0,0,0,0,1,0
"@aims_ceo","john gunn is the ceo of the australian institute of marine science australias tropical marine research agency",0,0,0,0,0,1,0,0,0,0,0
"@cordymichelle","slightly nerdy fluffy animal science obsessed dance coach who lives for flip flop weather loves to laugh",0,0,0,0,0,0,0,0,0,0,1
"@bektashson","phd student",0,1,0,0,0,0,0,0,0,0,0
"@iverson_tracey","just a girl from liverpool uk that loves animals the environment i now live in canada hate our pm harper",0,0,0,0,0,0,0,0,0,0,1
"@katherineeer",NA,0,0,0,0,0,0,0,0,0,1,0
"@henrystackle1","henrys tackle shop 19 ballybough road dublin 3 tel 353 1 8555216 http tco wdocax7rz2 tackle fishing",0,0,0,0,0,0,0,0,0,0,1
"@emicorcoran","a marine ecologist fascinated with everything to do with oceans what we do to them with them in them also ecphotography",0,0,0,1,0,0,0,0,0,0,0
"@docdjedje","research wildlife biologist phd i tweet about ecology conservation birds views are my own",0,0,0,1,0,0,0,0,0,0,0
"@allanmargolin","allan husband dad editorial dir climate nexus climatehotnews i climate scientists frmr edf media dir abc political prod aomo rts endorse",0,0,0,0,0,0,1,1,0,0,0
"@breezymediausa","watch read play",0,0,0,0,0,0,0,0,0,0,1
"@jhortscib","publishing peerreviewed research on fruit perennial crops vegetables ornamentals in commercial amenity recreational horticulture",0,0,0,0,0,0,1,0,0,0,0
"@docaroe","a bug geek with many hats who knows the joys of rolling prairies dark chocolate",0,0,0,0,0,0,0,0,0,0,1
"@briggsyb","mostly football tea general witterings a bit of tree hugging see botanistbriggs for plant environment tropical botany travel etc",0,0,0,1,0,0,0,0,0,0,0
"@getswamped","robbie stephen keszey the swamp brothers official twitter",0,0,0,0,0,0,0,0,0,0,1
"@aferrari7","http tco yeurcaqgho",0,0,0,0,0,0,0,0,0,0,1
"@gabrielhemery","silvologist author photographer",0,0,0,1,0,0,1,0,0,0,0
"@erikalnewton","managing editor britishecolsoc for jappliedecology animalecology bookworm nature photography fan all views my own",0,0,0,0,0,0,1,0,0,0,0
"@illusions_uk","tweeting on energy environment science society",0,0,0,0,0,1,0,0,0,0,0
"@cherilynnpirtle","believer wife proud mommy school counselor love animals life",0,0,0,0,0,0,0,0,0,0,1
"@bwueringer","marine zoologist woking with sharks rays sawfish",0,0,0,1,0,0,0,0,0,0,0
"@imageschel","getty images photographer travel hd video cameraman stillsart work available at paradise arts providenciales innova arts mobile alabama fb chel beeson",0,0,0,0,0,0,1,0,0,0,0
"@180earth","plant grow harvest repeat",0,0,0,0,0,0,0,0,0,0,1
"@jp_odwyer","assistant professor school of integrative biology university of illinois interested in ecology biocomplexity",1,0,0,0,0,0,0,0,0,0,0
"@fishjournals","150 new article journal feeds filtered for fishy related papers chrome users install google rss subscription extension artbeckerechivard creator jglonder",0,0,0,0,0,1,0,0,0,0,0
"@fishin140","intent on fish recipes in 140 charactershelp required",0,0,0,0,0,0,0,0,0,0,1
"@bdassociationuk","we are a uk charity championing this highly sustainable organic approach to farming gardening inspired by rudolf steiner offering certification",0,0,0,0,0,0,0,1,0,0,0
"@aharhon","biologist",0,0,0,1,0,0,0,0,0,0,0
"@jacquelinelmaud","marine biologist nerc phd researcher zooplankton copepod population dynamics climate change plymouth marine lab queen mary university of london",0,0,0,1,0,0,0,0,0,0,0
"@crowhuck","nothing special",0,0,0,0,0,0,0,0,0,0,1
"@bingolittle1",NA,0,0,0,0,0,0,0,0,0,1,0
"@bkhstum","32 yearold student photographer musician artist champion of earth",0,1,0,0,0,0,0,0,0,0,0
"@hardy1733","cyclist for umn gophers iuuentum de borea sum",0,0,0,0,0,0,0,0,0,0,1
"@erolmaras","bo ve lzumsuz konuup yazan baz zalimleri tandka az dili olmayan hayvan dostlar sessiz tabiat ve fotograf daha ok seven fani dnya misafiri bir kul",0,0,0,0,0,0,1,0,0,0,0
"@buxley_hall",NA,0,0,0,0,0,0,0,0,0,1,0
"@jhenryski","stayingstrong physicaltherapy mother southtexaslife",0,0,0,0,0,0,0,0,0,0,1
"@hdiploid","science data education health shiny things happydiploidgmailcom",0,0,0,0,0,0,0,0,0,0,1
"@justherluck_"," web developer aquarian funny animal lover love making friends technophile art music photography nature chocolates talkative charity",0,0,0,0,0,0,0,1,0,0,0
"@amfitzpatrick01",NA,0,0,0,0,0,0,0,0,0,1,0
"@dirtybeachtweet","brightonbased artists mccurdy hanksy are dirty beach artists working with marine plastic waste",0,0,0,0,0,0,0,0,0,0,1
"@acmoffitt",NA,0,0,0,0,0,0,0,0,0,1,0
"@antropoteuthis","bs marine scientist prospective phd student gelatinous zooplankton lover scuba addict",0,1,0,0,0,0,0,0,0,0,0
"@blonderose01",NA,0,0,0,0,0,0,0,0,0,1,0
